mode,scenario,run,throughput_mbs,status,duration_s,notes
noreuse,cuda2cpu,3,1809.0,SUCCESS,25.0,
noreuse,cuda2cpu,4,1800.1,SUCCESS,25.4,
noreuse,cuda2cpu,5,1826.6,SUCCESS,25.0,
noreuse,cuda2cpu,6,1811.1,SUCCESS,24.8,
noreuse,cuda2cpu,7,1829.0,SUCCESS,24.8,
noreuse,cuda2cpu,8,1830.4,SUCCESS,24.9,
noreuse,cuda2cpu,9,1825.2,SUCCESS,24.8,
noreuse,cuda2cpu,10,1811.3,SUCCESS,24.9,
auto,cpu2cpu,1,7301.0,SUCCESS,18.9,
auto,cpu2cpu,2,7252.0,SUCCESS,19.5,
auto,cpu2cpu,3,7279.8,SUCCESS,18.8,
auto,cpu2cpu,4,7199.1,SUCCESS,18.8,
auto,cpu2cpu,5,7267.9,SUCCESS,18.9,
auto,cpu2cpu,6,7255.4,SUCCESS,18.9,
auto,cpu2cpu,7,7290.3,SUCCESS,18.9,
auto,cpu2cpu,8,7223.5,SUCCESS,19.1,
auto,cpu2cpu,9,7255.4,SUCCESS,19.0,
auto,cpu2cpu,10,7154.2,SUCCESS,19.0,
auto,cpu2cuda,1,6036.0,SUCCESS,18.7,
auto,cpu2cuda,2,6454.1,SUCCESS,18.3,
auto,cpu2cuda,3,6380.2,SUCCESS,18.4,
auto,cpu2cuda,4,6241.3,SUCCESS,18.5,
auto,cpu2cuda,5,6277.0,SUCCESS,18.4,
auto,cpu2cuda,6,6172.2,SUCCESS,18.5,
auto,cpu2cuda,7,6138.3,SUCCESS,18.5,
auto,cpu2cuda,8,6230.8,SUCCESS,18.5,
auto,cpu2cuda,9,6340.5,SUCCESS,18.3,
auto,cpu2cuda,10,6383.7,SUCCESS,18.3,
auto,cuda2cpu,1,8606.0,SUCCESS,18.5,
auto,cuda2cpu,2,8677.0,SUCCESS,17.8,
auto,cuda2cpu,3,8525.4,SUCCESS,17.8,
auto,cuda2cpu,4,8681.1,SUCCESS,17.6,
auto,cuda2cpu,5,8729.7,SUCCESS,17.8,
auto,cuda2cpu,6,8608.2,SUCCESS,17.7,
auto,cuda2cpu,7,8553.4,SUCCESS,17.8,
auto,cuda2cpu,8,8645.0,SUCCESS,17.8,
auto,cuda2cpu,9,8668.6,SUCCESS,23.6,
auto,cuda2cpu,10,8509.4,SUCCESS,18.0,
nofastpath,cpu2cpu,1,6920.8,SUCCESS,19.0,
nofastpath,cpu2cpu,2,6917.2,SUCCESS,19.0,
nofastpath,cpu2cpu,3,6934.4,SUCCESS,19.0,
nofastpath,cpu2cpu,4,6941.9,SUCCESS,19.8,
nofastpath,cpu2cpu,5,6910.4,SUCCESS,19.0,
nofastpath,cpu2cpu,6,6902.3,SUCCESS,19.2,
nofastpath,cpu2cpu,7,6932.7,SUCCESS,19.1,
nofastpath,cpu2cpu,8,6852.1,SUCCESS,19.0,
nofastpath,cpu2cpu,9,6900.0,SUCCESS,19.2,
nofastpath,cpu2cpu,10,6881.8,SUCCESS,19.1,
nofastpath,cpu2cuda,1,6213.1,SUCCESS,18.4,
nofastpath,cpu2cuda,2,6216.9,SUCCESS,18.3,
nofastpath,cpu2cuda,3,6158.5,SUCCESS,18.4,
nofastpath,cpu2cuda,4,6153.3,SUCCESS,18.4,
nofastpath,cpu2cuda,5,5305.7,SUCCESS,20.0,
nofastpath,cpu2cuda,6,6380.6,SUCCESS,19.1,
nofastpath,cpu2cuda,7,6078.1,SUCCESS,19.1,
nofastpath,cpu2cuda,8,6171.7,SUCCESS,18.5,
nofastpath,cpu2cuda,9,6389.7,SUCCESS,18.3,
nofastpath,cpu2cuda,10,6358.3,SUCCESS,18.4,
nofastpath,cuda2cpu,1,8728.7,SUCCESS,17.8,
nofastpath,cuda2cpu,2,8762.4,SUCCESS,17.6,
nofastpath,cuda2cpu,3,8683.8,SUCCESS,17.6,
nofastpath,cuda2cpu,4,8647.8,SUCCESS,18.0,
nofastpath,cuda2cpu,5,8765.6,SUCCESS,17.6,
nofastpath,cuda2cpu,6,8795.5,SUCCESS,17.7,
nofastpath,cuda2cpu,7,8749.8,SUCCESS,17.6,
nofastpath,cuda2cpu,8,8679.8,SUCCESS,17.5,
nofastpath,cuda2cpu,9,8704.2,SUCCESS,17.9,
nofastpath,cuda2cpu,10,8833.9,SUCCESS,17.7,
