mode,scenario,run,throughput_mbs,status,duration_s,notes
pageable,cpu2cuda,10,4091.3,SUCCESS,7.3,
pageable,cuda2cpu,1,8030.1,SUCCESS,6.7,
pageable,cuda2cpu,2,7924.2,SUCCESS,6.8,
pageable,cuda2cpu,3,7963.3,SUCCESS,6.7,
pageable,cuda2cpu,4,7788.0,SUCCESS,6.8,
pageable,cuda2cpu,5,7819.8,SUCCESS,6.8,
pageable,cuda2cpu,6,8067.6,SUCCESS,6.8,
pageable,cuda2cpu,7,8060.6,SUCCESS,6.8,
pageable,cuda2cpu,8,7837.9,SUCCESS,6.7,
pageable,cuda2cpu,9,8038.6,SUCCESS,6.7,
pageable,cuda2cpu,10,7938.5,SUCCESS,6.8,
nofastpath,cpu2cpu,1,6659.7,SUCCESS,7.7,
nofastpath,cpu2cpu,2,6724.4,SUCCESS,7.7,
nofastpath,cpu2cpu,3,6717.6,SUCCESS,7.8,
nofastpath,cpu2cpu,4,6565.0,SUCCESS,7.7,
nofastpath,cpu2cpu,5,6674.3,SUCCESS,7.7,
nofastpath,cpu2cpu,6,6565.6,SUCCESS,7.8,
nofastpath,cpu2cpu,7,6696.5,SUCCESS,7.7,
nofastpath,cpu2cpu,8,6643.9,SUCCESS,7.7,
nofastpath,cpu2cpu,9,6621.1,SUCCESS,7.8,
nofastpath,cpu2cpu,10,6722.5,SUCCESS,7.7,
nofastpath,cpu2cuda,1,5032.6,SUCCESS,7.0,
nofastpath,cpu2cuda,2,4783.0,SUCCESS,7.1,
nofastpath,cpu2cuda,3,4870.1,SUCCESS,7.0,
nofastpath,cpu2cuda,4,4893.3,SUCCESS,7.0,
nofastpath,cpu2cuda,5,4971.9,SUCCESS,7.0,
nofastpath,cpu2cuda,6,4887.4,SUCCESS,7.0,
nofastpath,cpu2cuda,7,4993.2,SUCCESS,7.0,
nofastpath,cpu2cuda,8,4881.4,SUCCESS,7.0,
nofastpath,cpu2cuda,9,4836.7,SUCCESS,7.0,
nofastpath,cpu2cuda,10,4879.8,SUCCESS,7.0,
nofastpath,cuda2cpu,1,7760.8,SUCCESS,6.8,
nofastpath,cuda2cpu,2,7853.9,SUCCESS,6.9,
nofastpath,cuda2cpu,3,7644.2,SUCCESS,6.9,
nofastpath,cuda2cpu,4,7764.6,SUCCESS,6.8,
nofastpath,cuda2cpu,5,7711.5,SUCCESS,6.7,
nofastpath,cuda2cpu,6,7571.8,SUCCESS,6.9,
nofastpath,cuda2cpu,7,7765.4,SUCCESS,6.7,
nofastpath,cuda2cpu,8,7643.4,SUCCESS,6.9,
nofastpath,cuda2cpu,9,7555.8,SUCCESS,6.8,
nofastpath,cuda2cpu,10,7800.6,SUCCESS,6.8,
noreuse,cpu2cpu,1,1630.3,SUCCESS,10.8,
noreuse,cpu2cpu,2,1672.5,SUCCESS,12.2,
noreuse,cpu2cpu,3,1667.8,SUCCESS,12.3,
noreuse,cpu2cpu,4,1632.9,SUCCESS,11.9,
noreuse,cpu2cpu,5,1648.9,SUCCESS,12.2,
noreuse,cpu2cpu,6,1617.4,SUCCESS,12.3,
noreuse,cpu2cpu,7,1632.1,SUCCESS,12.0,
noreuse,cpu2cpu,8,1628.9,SUCCESS,12.7,
noreuse,cpu2cpu,9,1627.5,SUCCESS,12.3,
noreuse,cpu2cpu,10,1677.4,SUCCESS,12.1,
noreuse,cpu2cuda,1,1222.6,SUCCESS,12.9,
noreuse,cpu2cuda,2,1228.6,SUCCESS,12.4,
noreuse,cpu2cuda,3,1204.3,SUCCESS,12.4,
noreuse,cpu2cuda,4,1223.5,SUCCESS,12.5,
noreuse,cpu2cuda,5,1221.1,SUCCESS,12.3,
noreuse,cpu2cuda,6,1241.0,SUCCESS,12.2,
noreuse,cpu2cuda,7,1256.1,SUCCESS,12.3,
noreuse,cpu2cuda,8,1244.9,SUCCESS,12.2,
noreuse,cpu2cuda,9,1256.6,SUCCESS,12.3,
noreuse,cpu2cuda,10,1251.2,SUCCESS,12.5,
noreuse,cuda2cpu,1,1834.5,SUCCESS,11.2,
noreuse,cuda2cpu,2,1851.3,SUCCESS,10.3,
noreuse,cuda2cpu,3,1866.3,SUCCESS,10.8,
noreuse,cuda2cpu,4,1876.5,SUCCESS,10.7,
noreuse,cuda2cpu,5,1884.9,SUCCESS,10.0,
noreuse,cuda2cpu,6,1831.4,SUCCESS,10.4,
noreuse,cuda2cpu,7,1851.7,SUCCESS,10.8,
noreuse,cuda2cpu,8,1842.5,SUCCESS,10.9,
noreuse,cuda2cpu,9,1844.4,SUCCESS,11.0,
noreuse,cuda2cpu,10,1849.2,SUCCESS,10.7,
